1 0.001 0.0291742
1 0.00107152 0.030639
1 0.00114815 0.0321343
1 0.00123027 0.0336553
1 0.00131826 0.0351911
1 0.00141254 0.0367423
1 0.00151356 0.0382972
1 0.00162181 0.039844
1 0.0017378 0.0413768
1 0.00186209 0.0428825
1 0.00199526 0.0443475
1 0.00213796 0.0457612
1 0.00229087 0.047108
1 0.00245471 0.0483746
1 0.00263027 0.0495453
1 0.00281838 0.050604
1 0.00301995 0.0515359
1 0.00323594 0.0523245
1 0.00346737 0.0529545
1 0.00371535 0.0534102
1 0.00398107 0.0536772
1 0.0042658 0.0537409
1 0.00457088 0.0535881
1 0.00489779 0.0532058
1 0.00524807 0.0525818
1 0.00562341 0.0517046
1 0.0060256 0.0505634
1 0.00645654 0.0491483
1 0.00691831 0.0474514
1 0.0074131 0.0454676
1 0.00794328 0.0431974
1 0.00851138 0.0406513
1 0.00912011 0.0378567
1 0.00977237 0.0348666
1 0.0104713 0.0317684
1 0.0112202 0.028683
1 0.0120226 0.0257511
1 0.0128825 0.0230999
1 0.0138038 0.0208066
1 0.0147911 0.0188782
1 0.0158489 0.017262
1 0.0169824 0.0158771
1 0.018197 0.0146443
1 0.0194984 0.0135029
1 0.020893 0.0124148
1 0.0223872 0.0113607
1 0.0239883 0.0103335
1 0.025704 0.00933368
1 0.0275423 0.0083657
1 0.0295121 0.00743593
1 0.0316228 0.00655154
1 0.0338844 0.00571993
1 0.0363078 0.00494827
1 0.0389045 0.00424295
1 0.0416869 0.00360902
1 0.0446684 0.00304949
1 0.047863 0.00256492
1 0.0512861 0.0021533
1 0.0549541 0.00181019
1 0.0588844 0.00152913
1 0.0630957 0.00130251
1 0.0676083 0.00112221
1 0.0724436 0.000980436
1 0.0776247 0.000870077
1 0.0831764 0.000785036
1 0.0891251 0.0007201
1 0.0954993 0.000670993
1 0.102329 0.000634086
1 0.109648 0.000606127
1 0.11749 0.000584198
1 0.125893 0.000565718
1 0.134896 0.000548468
1 0.144544 0.000530675
1 0.154882 0.000511134
1 0.165959 0.00048924
1 0.177828 0.000465019
1 0.190546 0.000438938
1 0.204174 0.000411713
1 0.218776 0.000384153
1 0.234423 0.000357026
1 0.251189 0.000330927
1 0.269153 0.000306213
1 0.288403 0.000283093
1 0.30903 0.000261552
1 0.331131 0.000241513
1 0.354813 0.000222833
1 0.380189 0.000205376
1 0.40738 0.000189014
1 0.436516 0.000173654
1 0.467735 0.00015924
1 0.501187 0.000145738
1 0.537032 0.000133137
1 0.57544 0.000121431
1 0.616595 0.000110608
1 0.660693 0.000100648
1 0.707946 9.15165e-05
1 0.758578 8.31701e-05
1 0.812831 7.55605e-05
1 0.870964 6.86216e-05
1 0.933254 6.23041e-05
1 1 5.65194e-05
1 2 1.89514e-05
1.06412 0.001 0.0329196
1.06412 0.00107152 0.0345917
1.06412 0.00114815 0.0363016
1.06412 0.00123027 0.038044
1.06412 0.00131826 0.0398073
1.06412 0.00141254 0.0415923
1.06412 0.00151356 0.0433862
1.06412 0.00162181 0.0451762
1.06412 0.0017378 0.0469557
1.06412 0.00186209 0.0487105
1.06412 0.00199526 0.0504254
1.06412 0.00213796 0.0520887
1.06412 0.00229087 0.0536828
1.06412 0.00245471 0.055193
1.06412 0.00263027 0.0566013
1.06412 0.00281838 0.0578893
1.06412 0.00301995 0.0590399
1.06412 0.00323594 0.0600337
1.06412 0.00346737 0.0608528
1.06412 0.00371535 0.0614783
1.06412 0.00398107 0.0618922
1.06412 0.0042658 0.0620764
1.06412 0.00457088 0.0620136
1.06412 0.00489779 0.0616867
1.06412 0.00524807 0.0610785
1.06412 0.00562341 0.0601726
1.06412 0.0060256 0.0589527
1.06412 0.00645654 0.0574031
1.06412 0.00691831 0.0555098
1.06412 0.0074131 0.0532622
1.06412 0.00794328 0.0506562
1.06412 0.00851138 0.0476999
1.06412 0.00912011 0.0444229
1.06412 0.00977237 0.0408879
1.06412 0.0104713 0.0372016
1.06412 0.0112202 0.0335157
1.06412 0.0120226 0.0300085
1.06412 0.0128825 0.026844
1.06412 0.0138038 0.0241232
1.06412 0.0147911 0.0218582
1.06412 0.0158489 0.0199838
1.06412 0.0169824 0.0183977
1.06412 0.018197 0.0169986
1.06412 0.0194984 0.0157086
1.06412 0.020893 0.0144785
1.06412 0.0223872 0.0132827
1.06412 0.0239883 0.012112
1.06412 0.025704 0.0109666
1.06412 0.0275423 0.00985174
1.06412 0.0295121 0.00877512
1.06412 0.0316228 0.00774559
1.06412 0.0338844 0.00677242
1.06412 0.0363078 0.00586478
1.06412 0.0389045 0.00503115
1.06412 0.0416869 0.0042786
1.06412 0.0446684 0.00361181
1.06412 0.047863 0.0030326
1.06412 0.0512861 0.00253955
1.06412 0.0549541 0.00212809
1.06412 0.0588844 0.00179101
1.06412 0.0630957 0.00151946
1.06412 0.0676083 0.00130377
1.06412 0.0724436 0.00113454
1.06412 0.0776247 0.00100311
1.06412 0.0831764 0.000902038
1.06412 0.0891251 0.000824986
1.06412 0.0954993 0.000766774
1.06412 0.102329 0.000723051
1.06412 0.109648 0.000689975
1.06412 0.11749 0.000664133
1.06412 0.125893 0.00064252
1.06412 0.134896 0.000622553
1.06412 0.144544 0.000602158
1.06412 0.154882 0.00057992
1.06412 0.165959 0.000555097
1.06412 0.177828 0.00052767
1.06412 0.190546 0.000498131
1.06412 0.204174 0.000467278
1.06412 0.218776 0.000436022
1.06412 0.234423 0.000405232
1.06412 0.251189 0.000375587
1.06412 0.269153 0.000347503
1.06412 0.288403 0.000321224
1.06412 0.30903 0.000296739
1.06412 0.331131 0.000273962
1.06412 0.354813 0.000252734
1.06412 0.380189 0.000232902
1.06412 0.40738 0.00021432
1.06412 0.436516 0.000196879
1.06412 0.467735 0.000180517
1.06412 0.501187 0.000165193
1.06412 0.537032 0.000150896
1.06412 0.57544 0.000137614
1.06412 0.616595 0.000125336
1.06412 0.660693 0.000114038
1.06412 0.707946 0.000103681
1.06412 0.758578 9.42165e-05
1.06412 0.812831 8.55869e-05
1.06412 0.870964 7.77207e-05
1.06412 0.933254 7.05575e-05
1.06412 1 6.40025e-05
1.06412 2 2.14456e-05
1.13235 0.001 0.0370997
1.13235 0.00107152 0.0390078
1.13235 0.00114815 0.0409625
1.13235 0.00123027 0.0429585
1.13235 0.00131826 0.044983
1.13235 0.00141254 0.0470372
1.13235 0.00151356 0.0491076
1.13235 0.00162181 0.0511798
1.13235 0.0017378 0.0532471
1.13235 0.00186209 0.0552937
1.13235 0.00199526 0.0573031
1.13235 0.00213796 0.0592622
1.13235 0.00229087 0.0611515
1.13235 0.00245471 0.0629545
1.13235 0.00263027 0.0646507
1.13235 0.00281838 0.0662194
1.13235 0.00301995 0.0676406
1.13235 0.00323594 0.0688919
1.13235 0.00346737 0.0699521
1.13235 0.00371535 0.0707983
1.13235 0.00398107 0.0714088
1.13235 0.0042658 0.0717607
1.13235 0.00457088 0.0718318
1.13235 0.00489779 0.0715996
1.13235 0.00524807 0.0710408
1.13235 0.00562341 0.0701323
1.13235 0.0060256 0.0688506
1.13235 0.00645654 0.0671719
1.13235 0.00691831 0.0650743
1.13235 0.0074131 0.0625391
1.13235 0.00794328 0.0595551
1.13235 0.00851138 0.0561264
1.13235 0.00912011 0.0522837
1.13235 0.00977237 0.0481006
1.13235 0.0104713 0.0437072
1.13235 0.0112202 0.0392933
1.13235 0.0120226 0.0350853
1.13235 0.0128825 0.0312941
1.13235 0.0138038 0.028053
1.13235 0.0147911 0.0253814
1.13235 0.0158489 0.0231998
1.13235 0.0169824 0.0213787
1.13235 0.018197 0.0197888
1.13235 0.0194984 0.01833
1.13235 0.020893 0.0169385
1.13235 0.0223872 0.0155809
1.13235 0.0239883 0.0142449
1.13235 0.025704 0.0129302
1.13235 0.0275423 0.0116431
1.13235 0.0295121 0.0103931
1.13235 0.0316228 0.00919103
1.13235 0.0338844 0.00804861
1.13235 0.0363078 0.00697751
1.13235 0.0389045 0.00598886
1.13235 0.0416869 0.0050923
1.13235 0.0446684 0.00429478
1.13235 0.047863 0.00359979
1.13235 0.0512861 0.00300682
1.13235 0.0549541 0.00251133
1.13235 0.0588844 0.00210532
1.13235 0.0630957 0.00177847
1.13235 0.0676083 0.00151926
1.13235 0.0724436 0.00131631
1.13235 0.0776247 0.00115907
1.13235 0.0831764 0.00103842
1.13235 0.0891251 0.000946588
1.13235 0.0954993 0.000877289
1.13235 0.102329 0.000825278
1.13235 0.109648 0.000785993
1.13235 0.11749 0.000755424
1.13235 0.125893 0.000730061
1.13235 0.134896 0.000706887
1.13235 0.144544 0.000683474
1.13235 0.154882 0.000658144
1.13235 0.165959 0.00062999
1.13235 0.177828 0.000598928
1.13235 0.190546 0.000565471
1.13235 0.204174 0.000530502
1.13235 0.218776 0.000495045
1.13235 0.234423 0.000460085
1.13235 0.251189 0.000426399
1.13235 0.269153 0.000394472
1.13235 0.288403 0.000364589
1.13235 0.30903 0.000336742
1.13235 0.331131 0.000310841
1.13235 0.354813 0.000286709
1.13235 0.380189 0.000264168
1.13235 0.40738 0.000243055
1.13235 0.436516 0.000223246
1.13235 0.467735 0.000204667
1.13235 0.501187 0.000187271
1.13235 0.537032 0.000171042
1.13235 0.57544 0.00015597
1.13235 0.616595 0.000142037
1.13235 0.660693 0.00012922
1.13235 0.707946 0.000117471
1.13235 0.758578 0.000106735
1.13235 0.812831 9.69474e-05
1.13235 0.870964 8.80287e-05
1.13235 0.933254 7.99054e-05
1.13235 1 7.24766e-05
